id,subject_name,frequency
4269205-2,Kolk,1
4705983-7,Smoothed Particle Hydrodynamics,1
4181271-2,Signallicht,1
4167595-2,Lichtquelle,1
4226187-9,Radrennbahn,1
4293049-2,Physikalische Schicht,1
4003309-0,Astronavigation,1
4699331-9,Stadtbahn,1
4210082-3,Subsystem,1
4252015-0,Finanzplanungsmodell,1
4125124-6,Wasserlack,1
7609935-0,TWIP-Stahl,1
4747487-7,TRIP-Stahl,1
4182907-4,Stapelfehler,1
4258790-6,Versagen,1
4287302-2,Lean Production,1
4151755-6,Elektrochemische Energiequelle,1
4196960-1,Raketenmodell,1
4159396-0,Erosionsschutz,1
4024271-7,Heizung,1
4121432-8,Organisationsplanung,1
4373719-5,Ertragssteigerung,1
4165437-7,Kraftfahrzeugmechaniker,1
4062632-5,Verbraucher,1
4120503-0,Internationale Kooperation,1
4150457-4,Doppler-Radar,1
4243860-3,Verkehrsbau,1
4198073-6,Strandung,1
4711974-3,Hydrostatische Beanspruchung,1
4130532-2,Personalbedarf,1
4189150-8,Warteschlange,1
4255924-8,Bodenorganisation,1
4008186-2,Brennstoff,1
4015434-8,Erwartung,1
4432264-1,Verteilung,1
4243685-0,Top-down-Prinzip,1
4113547-7,Fertigungssteuerung,1
4131844-4,Baustellenfertigung,1
4013967-0,Einzelfertigung,1
1041864515,Geschichtspolitik,1
4032352-3,Konzentrationslager,1
4022782-0,Gefangener,1
4076601-9,Regionale Wirtschaftsentwicklung,1
4150759-9,Druckminderventil,1
4480116-6,Wasserstoff-Speicher,1
4710597-5,Pulverbeschichten,1
4300861-6,Stakeholder,1
4278243-0,Sicherheitsvorschrift,1
7840352-2,Umweltmobil,1
4129214-5,Fordismus,1
4188691-4,Vorort,1
4069587-6,Bombenflugzeug,1
4001297-9,Alliierte,1
4066083-7,Wikinger,1
4071507-3,Funde,1
4281180-6,Wikingerschiff,1
4242739-3,Zeitbereichsdarstellung,1
4121753-6,Systemidentifikation,1
4200223-0,Optoelektronischer Sensor,1
4074914-9,Modallogik,1
4012044-2,Diagramm,1
4277174-2,Dieselhydraulische Lokomotive,1
4174799-9,Planetoid,1
4213791-3,Beladung,1
4645849-9,Beladen,1
4247928-9,Adaptives System,1
1076999646,Elektrischer Fensterheber,1
4304983-7,Produktmodell,1
4169254-8,Meeresspiegel,1
4182741-7,Stadtforschung,1
4055852-6,Sozialkundeunterricht,1
4455833-8,Soft Computing,1
4183601-7,Straßenzustand,1
4209033-7,Dau,1
4197757-9,Dschunke,1
4068754-5,Antike,1
4112532-0,Anreizsystem,1
4011457-0,Denkmalschutz,1
4191537-9,Verkehrssprache,1
4125606-2,Kommunalplanung,1
4270020-6,Schlierenmethode,1
4322577-9,Stoffschluss,1
4335620-5,Muskelkraftmaschine,1
4297666-2,Velomobil,1
4225642-2,Risikogruppe,1
4302286-8,Unfallrisiko,1
4114334-6,Kunst am Bau,1
7577756-3,Altengerechte Technik,1
7532090-3,Metropolregion,1
4577038-4,Diskrete-Elemente-Methode,1
4007385-3,Bodenmechanik,1
4171350-3,Navigationssatellit,1
4428139-0,Netzwerksimulation,1
4203949-6,Broadcastingverfahren,1
4029823-1,Kartografie,1
4029783-4,Karte,1
4153618-6,Fallschirm,1
4168253-1,Luftfracht,1
4140149-9,Gleitschirmsegeln,1
4252279-1,Technische Unterlage,1
4181804-0,Sonderparkberechtigung,1
4114012-6,Informationsmanagement,1
4243514-6,Drohne,1
4382864-4,Fahrradfachhandel,1
4700381-9,Stadtumbau,1
4613846-8,Parallelisierung,1
4135913-6,Task,1
7598578-0,Mehrkernprozessor,1
4191571-9,Datenfluss,1
4343107-0,Laufzeitsystem,1
4185931-5,Transportmittel,1
4386331-0,Erlang-Verteilung,1
4154088-8,Fernsprechverkehr,1
4260102-2,Axialbelastung,1
4145101-6,Beulung,1
4128844-0,Sammlung,1
4180712-1,Sehleistung,1
4560635-3,Verkehrsanbindung,1
4120730-0,Migration,1
4255783-5,EPDM,1
4270802-3,Schaumkunststoff,1
4059844-5,Thermoplast,1
4187665-9,Vereisung,1
4226843-6,Kommunaler Verkehrsbetrieb,1
4159233-5,Hausboot,1
4275793-9,Leitplanke,1
4156054-1,Gastanker,1
4143399-3,Auflager,1
4639012-1,Governance,1
4054141-1,Seekrieg,1
4147723-6,Chipkarte,1
4240942-1,Fahrausweis,1
7842968-7,SLAM-Verfahren,1
4265933-4,Visueller Kontrast,1
4113448-5,Entscheidungsverhalten,1
4177459-0,Rehabilitatives Training,1
4140871-8,Gehen,1
